Sale Date,Brand,Model,Country,Price,Sales,Odometer
2021-11-14,Ford,Focus,USA,19462,847,119688
2021-11-14,Audi,Q5,Germany,36566,1542,40750
2021-11-14,Hyundai,i30,Japan,29318,1734,105288
2021-11-15,Toyota,RAV4,Germany,16952,2195,22338
2021-11-15,Honda,Civic,Canada,33625,3946,74770
2021-11-15,Toyota,RAV4,Poland,28368,1042,112187
2021-11-16,Ford,Mustang,Poland,19359,3451,63073
2021-11-16,Hyundai,i30,France,31534,2235,29315
2021-11-17,Ford,Explorer,USA,31464,3040,83142
2021-11-17,Audi,Q5,Japan,55348,2416,46180
2021-11-17,Mercedes,A-Class,Canada,95262,4045,93133
2021-11-18,Mercedes,E-Class,Poland,44960,1288,71934
2021-11-18,Volkswagen,Passat,Australia,40648,2946,35657
2021-11-18,Audi,Q7,USA,81803,4404,82035
2021-11-19,Mercedes,GLE,Spain,67712,3789,105024
2021-11-19,Hyundai,Tucson,Canada,33142,3760,25491
2021-11-19,Audi,A3,Japan,44718,3329,71217
2021-11-20,Toyota,RAV4,Italy,27864,1253,13177
2021-11-20,Mercedes,E-Class,UK,91954,4152,23418
2021-11-21,Volkswagen,Golf,France,40539,3910,48950
2021-11-21,Mercedes,C-Class,Germany,81968,2531,134202
2021-11-21,Ford,Explorer,USA,44720,1157,96192
2021-11-22,Honda,Civic,Spain,23364,2483,95426
2021-11-22,Tesla,Model 3,Australia,85416,2814,29343
2021-11-22,Audi,Q5,Germany,74179,4300,110782
2021-11-23,Mercedes,GLE,Spain,84775,741,39373
2021-11-23,Tesla,Model 3,Germany,117651,2756,37158
2021-11-23,Hyundai,Tucson,USA,16827,1752,86526
2021-11-24,Audi,A4,France,82673,2143,125900
2021-11-24,Ford,Explorer,France,16675,4977,60438
2021-11-25,Ford,Focus,UK,25820,2126,107020
2021-11-25,Audi,Q5,Poland,80594,2153,78038
2021-11-25,Tesla,Model S,Poland,70600,3903,39003
2021-11-26,Volkswagen,Golf,Germany,31864,3817,96779
2021-11-26,Toyota,Corolla,Poland,35159,2946,66134
2021-11-26,Ford,Mustang,Poland,40977,4163,5129
2021-11-27,Mercedes,GLE,UK,88503,3473,22342
2021-11-27,Ford,Mustang,Australia,35896,1720,13833
2021-11-27,BMW,X3,France,64473,1237,104965
2021-11-28,Audi,Q5,France,82632,839,124286
2021-11-28,Volkswagen,Polo,Japan,42510,3829,71909
2021-11-29,Tesla,Model 3,UK,52593,1803,54522
2021-11-29,Honda,Civic,Japan,40526,2625,28412
2021-11-29,Ford,Fiesta,Italy,26934,4521,23748
2021-11-30,BMW,X5,Japan,58139,4562,46523
2021-11-30,Volkswagen,Passat,Japan,26878,3626,115952
2021-11-30,Mercedes,A-Class,Canada,59116,2193,86620
2021-12-01,Mercedes,A-Class,Japan,42919,4256,80227
2021-12-01,Volkswagen,Tiguan,Japan,21061,4945,64673
2021-12-02,Honda,Civic,Japan,26752,1483,45670
2021-12-02,Mercedes,E-Class,Spain,74747,2236,135332
2021-12-02,BMW,X5,France,71814,2573,13048
2021-12-03,BMW,5 Series,Poland,52852,1332,21957
2021-12-03,Honda,Civic,Poland,22837,1966,31352
2021-12-03,Audi,Q7,Spain,39106,787,139692
2021-12-04,Hyundai,Santa Fe,Spain,34754,2088,27706
2021-12-04,Honda,Fit,Canada,21862,1487,43623
2021-12-04,Mercedes,C-Class,UK,62770,1619,133076
2021-12-05,Audi,A4,Spain,39602,1792,96706
2021-12-05,Nissan,Juke,Australia,33401,3653,108480
2021-12-06,Volkswagen,Polo,Poland,42623,4163,99583
2021-12-06,Toyota,Yaris,UK,21015,2589,7056
2021-12-06,Audi,Q5,USA,42176,4180,52771
2021-12-07,Tesla,Model Y,UK,85151,2129,22927
2021-12-07,Tesla,Model 3,Australia,63288,1936,26415
2021-12-07,Tesla,Model 3,France,70574,1931,25936
2021-12-08,Tesla,Model S,Canada,84095,2774,33451
2021-12-08,Nissan,X-Trail,Poland,18046,3644,90141
2021-12-08,Toyota,Corolla,Canada,24445,1222,34767
2021-12-09,Nissan,Juke,France,37219,3870,41587
2021-12-09,Honda,Accord,Australia,21318,3280,82015
2021-12-10,Volkswagen,Golf,Canada,42904,925,84401
2021-12-10,Ford,Explorer,Spain,24799,2352,28053
2021-12-10,Toyota,Corolla,Japan,20015,965,56116
2021-12-11,Audi,A4,Canada,48423,1684,13934
2021-12-11,Ford,Mustang,UK,24172,3282,71313
2021-12-11,Mercedes,C-Class,UK,71170,4577,77975
2021-12-12,Tesla,Model Y,Poland,118404,1566,38712
2021-12-12,Nissan,X-Trail,USA,21150,2197,35847
2021-12-12,Tesla,Model 3,Japan,100037,2165,50579
2021-12-13,BMW,5 Series,Spain,45349,1851,38525
2021-12-13,BMW,X3,Italy,42660,2169,141310
2021-12-14,Toyota,Yaris,Poland,24338,2057,80885
2021-12-14,BMW,5 Series,Australia,73629,748,102680
2021-12-14,Ford,Explorer,Canada,39485,3360,54875
2021-12-15,Audi,A4,UK,81986,2622,38807
2021-12-15,Toyota,Camry,Germany,29242,549,38282
2021-12-15,Audi,Q5,Poland,80317,2749,139230
2021-12-16,Nissan,Qashqai,USA,37242,3856,105720
2021-12-16,Nissan,X-Trail,Canada,38056,568,90483
2021-12-16,Hyundai,Elantra,UK,20833,4285,115282
2021-12-17,Audi,Q5,Italy,35023,1482,139128
2021-12-17,BMW,5 Series,UK,46201,1026,98567
2021-12-18,Honda,CR-V,Japan,35666,2446,66271
2021-12-18,Volkswagen,Passat,USA,27785,3425,8625
2021-12-18,Audi,Q7,Italy,39157,4178,137192
2021-12-19,Toyota,Yaris,UK,36110,2872,48908
2021-12-19,Mercedes,A-Class,Japan,79219,891,30193
2021-12-19,Audi,A3,France,34260,1080,19012
2021-12-20,Mercedes,GLE,UK,65099,3623,46992
2021-12-20,Volkswagen,Golf,Germany,41466,2618,52376
2021-12-20,BMW,3 Series,Poland,47453,997,73721
2021-12-21,Honda,Accord,Italy,25182,1224,70911
2021-12-21,Nissan,Qashqai,Japan,36243,2186,34379
2021-12-22,Honda,Civic,USA,36984,550,11590
2021-12-22,BMW,5 Series,Germany,46628,1572,48516
2021-12-22,Tesla,Model 3,Italy,85800,3520,60218
2021-12-23,Tesla,Model 3,Italy,103739,4397,37600
2021-12-23,Toyota,Yaris,USA,36164,4545,105537
2021-12-23,Audi,A4,Italy,36359,4697,104330
2021-12-24,Tesla,Model X,Poland,119868,1115,50612
2021-12-24,Ford,Mustang,France,25168,1816,118858
2021-12-25,Mercedes,E-Class,Japan,48109,2596,23317
2021-12-25,Nissan,Qashqai,Italy,33391,609,40539
2021-12-25,Hyundai,Santa Fe,Australia,30689,1458,110899
2021-12-26,BMW,5 Series,France,59642,1334,10205
2021-12-26,Ford,Mustang,UK,42108,3645,24504
2021-12-26,BMW,3 Series,France,73798,678,97087
2021-12-27,Audi,A3,Japan,39088,3368,44571
2021-12-27,Toyota,RAV4,Italy,22259,4708,83082
2021-12-27,Tesla,Model X,Poland,50902,1722,32050
2021-12-28,Toyota,RAV4,Germany,26157,3691,63940
2021-12-28,Honda,Accord,UK,19522,3099,105695
2021-12-29,Mercedes,GLE,Japan,70684,4382,87332
2021-12-29,BMW,X5,Italy,80037,4668,93040
2021-12-29,Toyota,Camry,Japan,34904,4807,69587
2021-12-30,Toyota,RAV4,Germany,31881,4087,100559
2021-12-30,Ford,Focus,Canada,41038,3260,73993
2021-12-30,Toyota,Camry,Australia,22454,3889,103322
2021-12-31,Toyota,RAV4,USA,20577,4581,44222
2021-12-31,Tesla,Model Y,Germany,66883,1014,37974
2021-12-31,Mercedes,C-Class,Japan,58212,4098,147933
2022-01-01,Nissan,X-Trail,Canada,38310,2156,79329
2022-01-01,Audi,A4,France,72351,3196,132377
2022-01-02,Hyundai,Tucson,Australia,21386,3631,25114
2022-01-02,Tesla,Model S,Poland,83973,543,69307
2022-01-02,BMW,X3,France,82150,4430,73576
2022-01-03,Volkswagen,Tiguan,Germany,29258,2447,47325
2022-01-03,Audi,Q5,Japan,50917,1467,93324
2022-01-03,Tesla,Model Y,Canada,77632,3468,28653
2022-01-04,Hyundai,Santa Fe,Japan,19153,2159,85876
2022-01-04,Audi,Q5,France,76149,2655,148091
2022-01-04,Toyota,RAV4,Italy,22607,3236,53425
2022-01-05,Volkswagen,Polo,Poland,43960,4195,52796
2022-01-05,Audi,Q7,Japan,34499,3402,68973
2022-01-06,BMW,5 Series,Italy,83750,2724,78456
2022-01-06,Tesla,Model 3,Japan,113319,1913,50557
2022-01-06,Toyota,Corolla,Canada,18331,2678,102392
2022-01-07,Ford,Mustang,France,18262,1833,63618
2022-01-07,Audi,A4,Canada,82494,1717,117960
2022-01-07,Hyundai,Santa Fe,France,18770,513,28386
2022-01-08,Tesla,Model S,UK,69832,4629,43930
2022-01-08,Audi,A4,France,46035,3987,67702
2022-01-08,Ford,Mustang,France,25417,2797,19781
2022-01-09,Nissan,Qashqai,UK,32202,4044,81521
2022-01-09,Audi,A3,Japan,73586,3345,96284
2022-01-10,Honda,Civic,Canada,23125,4870,9838
2022-01-10,Tesla,Model X,France,88199,3864,64389
2022-01-10,Nissan,Qashqai,Italy,18669,775,86617
2022-01-11,Tesla,Model X,Germany,109575,3432,21512
2022-01-11,Tesla,Model X,USA,58448,2902,55799
2022-01-11,Honda,Fit,Germany,27239,3604,25739
2022-01-12,Volkswagen,Tiguan,France,46936,4403,111887
2022-01-12,Audi,A3,USA,64062,965,41653
2022-01-12,Nissan,X-Trail,Japan,29337,987,24322
2022-01-13,BMW,5 Series,Poland,44241,4575,22651
2022-01-13,Volkswagen,Tiguan,France,24932,2317,46150
2022-01-14,Mercedes,GLE,Canada,91673,3976,79902
2022-01-14,Tesla,Model X,Spain,56164,3524,34559
2022-01-14,Hyundai,Elantra,Spain,26217,1751,116100
2022-01-15,Ford,Focus,Australia,33602,1105,27343
2022-01-15,Mercedes,E-Class,Australia,99538,4943,93197
2022-01-15,BMW,5 Series,Poland,80957,1444,136358
2022-01-16,Mercedes,A-Class,UK,57580,1712,141895
2022-01-16,Ford,Fiesta,Spain,26607,1035,117540
2022-01-17,BMW,3 Series,France,46969,1449,137182
2022-01-17,Toyota,Yaris,Australia,19224,2582,106170
2022-01-17,Volkswagen,Golf,USA,41360,848,9601
2022-01-18,BMW,5 Series,Spain,89848,1955,61337
2022-01-18,Mercedes,A-Class,France,86729,4182,60998
2022-01-18,Volkswagen,Passat,UK,28817,3394,45264
2022-01-19,Toyota,Camry,Italy,30667,2181,119382
2022-01-19,Ford,Explorer,Italy,22283,1162,50076
2022-01-19,Nissan,X-Trail,Germany,28417,2450,33896
2022-01-20,Tesla,Model Y,Poland,72606,4486,12551
2022-01-20,Audi,Q5,USA,80309,2746,75391
2022-01-21,Mercedes,C-Class,Germany,89663,749,141960
2022-01-21,Volkswagen,Polo,USA,26791,3522,16075
2022-01-21,Honda,Civic,Poland,23537,4069,71778
2022-01-22,Nissan,Qashqai,Spain,34309,2562,41163
2022-01-22,Hyundai,i30,Poland,33127,506,39354
2022-01-22,Nissan,Micra,Japan,39999,3936,98550
2022-01-23,Nissan,Qashqai,Germany,25819,1536,83993
2022-01-23,Volkswagen,Tiguan,UK,18508,881,118591
2022-01-23,Tesla,Model 3,UK,90330,2218,63444
2022-01-24,Honda,Fit,Poland,41893,2276,62255
2022-01-24,Nissan,Micra,Japan,17244,1833,74205
2022-01-25,Toyota,RAV4,Poland,32838,2433,38514
2022-01-25,Hyundai,Tucson,Poland,14792,1767,47510
2022-01-25,Ford,Fiesta,UK,23874,792,44632
2022-01-26,Volkswagen,Golf,USA,49475,3316,49870
2022-01-26,Nissan,Juke,Italy,21171,1897,23077
2022-01-26,Volkswagen,Passat,France,32937,2062,30688
2022-01-27,Hyundai,Elantra,Australia,31413,4837,50217
2022-01-27,Mercedes,A-Class,UK,48709,1282,124064
2022-01-27,Honda,Fit,Australia,33521,1253,81681
2022-01-28,Hyundai,i30,Spain,21392,1079,16447
2022-01-28,BMW,5 Series,Germany,65358,3089,33560
2022-01-29,Nissan,Qashqai,Spain,19415,4068,81944
2022-01-29,Mercedes,C-Class,USA,60936,3526,105533
2022-01-29,Toyota,Camry,Spain,20380,1646,91246
2022-01-30,Tesla,Model 3,USA,117949,2939,68815
2022-01-30,Volkswagen,Polo,Germany,45429,3369,41366
2022-01-30,Volkswagen,Passat,Germany,27143,2002,58619
2022-01-31,Hyundai,i30,UK,16354,725,117824
2022-01-31,Mercedes,E-Class,Poland,54082,598,80994
2022-01-31,Nissan,X-Trail,Germany,31903,4028,25270
2022-02-01,Audi,Q5,Australia,43698,3479,70684
2022-02-01,Tesla,Model X,Japan,49441,3448,25115
2022-02-02,Audi,Q7,Spain,75134,2278,142053
2022-02-02,Ford,Focus,UK,41319,2931,13566
2022-02-02,Nissan,Qashqai,Australia,26728,2491,92350
2022-02-03,Volkswagen,Polo,Australia,30820,3069,73408
2022-02-03,Hyundai,i30,Poland,30496,4272,18423
2022-02-03,Tesla,Model S,France,107979,2485,32868
2022-02-04,Mercedes,A-Class,Japan,57007,3656,144461
2022-02-04,Nissan,X-Trail,UK,18945,1660,81022
2022-02-04,Hyundai,Elantra,Germany,17759,1053,42672
2022-02-05,Hyundai,Tucson,Australia,29587,2333,39082
2022-02-05,Tesla,Model X,Canada,101625,4425,63823
2022-02-06,Volkswagen,Tiguan,Spain,49849,1504,30052
2022-02-06,Nissan,Micra,Spain,31196,3356,88625
2022-02-06,Tesla,Model 3,Germany,47506,4825,63535
2022-02-07,Hyundai,Elantra,Spain,19479,2742,61588
2022-02-07,BMW,5 Series,USA,64135,1473,31661
2022-02-07,Ford,Fiesta,Japan,16307,3908,74278
2022-02-08,Hyundai,Tucson,France,22964,4357,78271
2022-02-08,Ford,Mustang,Australia,24036,1039,94905
2022-02-09,Ford,Explorer,France,17663,1547,82564
2022-02-09,Tesla,Model S,Spain,64631,4000,6910
2022-02-09,Nissan,X-Trail,Germany,27134,4956,31897
2022-02-10,Toyota,Yaris,Australia,27814,4874,73289
2022-02-10,Tesla,Model 3,Japan,48376,789,48025
2022-02-10,Nissan,Qashqai,Poland,20858,2463,90008
2022-02-11,Mercedes,GLE,Australia,78362,4403,146436
2022-02-11,Ford,Focus,Italy,20806,1369,109383
2022-02-11,Toyota,Yaris,UK,23584,1341,84921
2022-02-12,Audi,Q5,Canada,49337,1858,101150
2022-02-12,Mercedes,GLE,Italy,57216,749,52987
2022-02-13,Hyundai,Tucson,USA,25301,1823,97338
2022-02-13,Toyota,Yaris,Japan,32689,4692,21128
2022-02-13,Honda,Accord,Japan,35177,2796,27778
2022-02-14,Honda,Accord,Canada,41498,4352,31315
2022-02-14,Honda,Accord,France,21154,3278,84345
2022-02-14,Honda,Accord,Germany,21313,2337,45376
2022-02-15,Nissan,Qashqai,Spain,27864,3522,83412
2022-02-15,Audi,A3,Japan,55493,1633,131184
2022-02-15,Audi,A4,Poland,66253,2620,61884
2022-02-16,BMW,5 Series,Australia,79676,3854,101640
2022-02-16,Tesla,Model S,Spain,53951,3912,61977
2022-02-17,Nissan,Qashqai,Japan,26271,2266,13219
2022-02-17,Volkswagen,Tiguan,Germany,31414,4222,85543
2022-02-17,Audi,Q7,USA,51383,2070,23181
2022-02-18,BMW,X5,Japan,45862,4612,58017
2022-02-18,Ford,Explorer,France,21848,2127,109447
2022-02-18,Hyundai,Santa Fe,Australia,29424,4592,116732
2022-02-19,Hyundai,i30,France,23297,1590,69749
2022-02-19,Audi,Q5,UK,57973,566,132688
2022-02-19,BMW,5 Series,UK,81408,4666,94845
2022-02-20,Honda,Accord,Canada,17771,4172,16440
2022-02-20,Tesla,Model S,Spain,112092,3458,6151
2022-02-21,BMW,5 Series,Spain,80302,4444,149111
2022-02-21,Mercedes,GLE,Germany,59053,2613,120845
2022-02-21,Tesla,Model X,Poland,113908,2442,57957
2022-02-22,Hyundai,Santa Fe,Germany,15479,2332,81313
2022-02-22,Mercedes,E-Class,UK,78345,2723,91785
2022-02-22,Mercedes,E-Class,UK,89483,4108,125427
2022-02-23,Hyundai,i30,Australia,18980,4378,6949
2022-02-23,Honda,Civic,Germany,35538,1737,14958
2022-02-23,Ford,Focus,Canada,31493,2341,26199
2022-02-24,Ford,Mustang,USA,17720,1571,104926
2022-02-24,Toyota,RAV4,UK,15897,4228,102371
2022-02-25,Ford,Fiesta,Poland,36328,2707,59587
2022-02-25,BMW,X3,Spain,57217,3015,21093
2022-02-25,Honda,Accord,Italy,22830,2298,52287
2022-02-26,Mercedes,C-Class,Australia,84303,3050,27970
2022-02-26,Volkswagen,Polo,Spain,37266,3311,115949
2022-02-26,Mercedes,GLE,Germany,54161,2037,123984
2022-02-27,Mercedes,C-Class,Canada,62184,2494,140522
2022-02-27,Volkswagen,Passat,UK,20365,3345,48998
2022-02-27,Volkswagen,Golf,Canada,35299,631,96228
2022-02-28,Nissan,Juke,Poland,30727,2796,25069
2022-02-28,Toyota,RAV4,USA,38694,786,35996
2022-03-01,BMW,5 Series,Germany,79200,3203,98890
2022-03-01,Ford,Fiesta,USA,33619,1499,8760
2022-03-01,Honda,Fit,France,38941,1946,59504
2022-03-02,Toyota,RAV4,Australia,18683,2761,97057
2022-03-02,Volkswagen,Tiguan,Spain,19853,1099,18079
2022-03-02,Audi,Q7,Spain,42552,3318,107812
2022-03-03,Audi,Q7,France,75564,1027,15849
2022-03-03,Honda,CR-V,Poland,23959,3586,47730
2022-03-04,Mercedes,C-Class,Germany,49963,1859,130801
2022-03-04,Toyota,Camry,Spain,31411,1059,15847
2022-03-04,Honda,Accord,USA,37332,4156,67423
2022-03-05,Mercedes,GLE,Australia,49007,2826,19734
2022-03-05,Toyota,Camry,France,22354,3029,116513
2022-03-05,Volkswagen,Golf,Japan,49239,3624,39189
2022-03-06,Volkswagen,Tiguan,Canada,37202,2369,81688
2022-03-06,Ford,Explorer,Poland,43181,1357,10305
2022-03-06,Hyundai,Santa Fe,Australia,23345,1342,108504
2022-03-07,Ford,Mustang,Italy,22097,1144,115129
2022-03-07,Volkswagen,Passat,Spain,44711,610,112079
2022-03-08,Nissan,Juke,Canada,20864,2148,86213
2022-03-08,Nissan,Qashqai,Poland,16381,3236,42124
2022-03-08,Honda,CR-V,France,21074,1406,69042
2022-03-09,Tesla,Model X,Spain,68102,962,65246
2022-03-09,Tesla,Model 3,Spain,118885,3809,55478
2022-03-09,Mercedes,C-Class,Canada,51584,2606,35223
2022-03-10,Mercedes,C-Class,Germany,74143,2323,92164
2022-03-10,Tesla,Model Y,France,94631,2962,68652
2022-03-10,Hyundai,i30,Canada,22764,1313,70714
2022-03-11,BMW,3 Series,Australia,53732,2921,38317
2022-03-11,Audi,A4,Germany,70726,816,109806
2022-03-12,Honda,Civic,USA,22830,4858,22833
2022-03-12,Tesla,Model Y,Spain,103139,606,9049
2022-03-12,Ford,Explorer,Germany,35954,3801,75912
2022-03-13,Ford,Focus,Germany,21885,4783,13576
2022-03-13,BMW,X3,Australia,87390,2196,79428
2022-03-13,Hyundai,Tucson,USA,24584,4315,38063
2022-03-14,Honda,Fit,Italy,31316,503,87097
2022-03-14,Nissan,Juke,USA,38298,4389,21076
2022-03-14,Toyota,Yaris,France,25674,789,32106
2022-03-15,Tesla,Model S,Spain,45693,1669,34233
2022-03-15,Volkswagen,Golf,USA,27174,3660,57196
2022-03-16,Toyota,Corolla,USA,28065,4818,117363
2022-03-16,Hyundai,i30,Canada,23537,2922,94199
2022-03-16,Ford,Explorer,France,23541,2177,33273
2022-03-17,Ford,Focus,UK,42468,3369,50310
2022-03-17,Hyundai,Tucson,Japan,23770,4249,115121
2022-03-17,Audi,Q7,UK,74097,3409,102776
2022-03-18,Tesla,Model S,France,86196,1427,25893
2022-03-18,Mercedes,A-Class,France,76892,2895,35236
2022-03-18,Audi,A4,UK,42643,2801,135608
2022-03-19,Toyota,Camry,USA,26712,3854,101728
2022-03-19,BMW,X3,Canada,79034,4674,42400
2022-03-20,Ford,Explorer,Italy,32082,1594,16135
2022-03-20,Honda,Accord,Spain,26684,3171,76727
2022-03-20,BMW,3 Series,Italy,81806,1854,114777
2022-03-21,Hyundai,Elantra,Italy,26794,3463,32424
2022-03-21,Audi,Q5,Germany,69741,3534,115234
2022-03-21,Honda,CR-V,Spain,20081,1770,68372
2022-03-22,Honda,Accord,Australia,24994,4031,14343
2022-03-22,Tesla,Model Y,USA,89789,3609,41862
2022-03-22,Honda,Fit,USA,39538,2349,91762
2022-03-23,Audi,A4,UK,84203,1017,126740
2022-03-23,Nissan,Qashqai,USA,20517,2812,26961
2022-03-24,Mercedes,C-Class,Australia,41244,2916,58061
2022-03-24,Hyundai,i30,France,19839,916,118154
2022-03-24,Volkswagen,Tiguan,Australia,29967,2082,52080
2022-03-25,Ford,Fiesta,Spain,44380,2927,76257
2022-03-25,Audi,Q5,Germany,37832,902,64017
2022-03-25,BMW,3 Series,Poland,51556,3175,41280
2022-03-26,BMW,3 Series,Japan,39005,1137,24388
2022-03-26,Tesla,Model X,Germany,94294,1960,41655
2022-03-27,Honda,Fit,Poland,22846,771,18336
2022-03-27,Volkswagen,Passat,Poland,31992,3674,92905
2022-03-27,BMW,X3,Canada,70939,2691,81908
2022-03-28,Ford,Mustang,USA,21900,773,5589
2022-03-28,Volkswagen,Polo,Germany,36374,1758,84134
2022-03-28,BMW,X5,USA,65132,4722,39404
2022-03-29,Audi,A3,Canada,67650,4892,111976
2022-03-29,Nissan,X-Trail,Italy,39641,659,47912
2022-03-29,Nissan,X-Trail,UK,27354,2232,103884
2022-03-30,Ford,Explorer,UK,20474,2249,12073
2022-03-30,Mercedes,C-Class,Canada,90546,1421,139257
2022-03-31,Tesla,Model X,USA,75268,3934,44501
2022-03-31,Nissan,Juke,Spain,33108,1211,45478
2022-03-31,Ford,Mustang,Canada,29446,890,14262
2022-04-01,Audi,A4,USA,73388,4994,88206
2022-04-01,BMW,X3,France,84028,4325,66921
2022-04-01,Hyundai,Tucson,Spain,25071,4142,11338
2022-04-02,Ford,Mustang,Spain,26105,1257,97246
2022-04-02,Hyundai,i30,UK,28316,1634,27505
2022-04-02,Toyota,Corolla,Poland,34752,3997,62326
2022-04-03,Hyundai,Santa Fe,Italy,28039,2321,55337
2022-04-03,Tesla,Model 3,Japan,116333,3120,49905
2022-04-04,Volkswagen,Passat,USA,49261,1684,40561
2022-04-04,BMW,3 Series,Canada,48138,669,134143
2022-04-04,Toyota,Camry,Canada,29779,4408,52930
2022-04-05,Nissan,Qashqai,Japan,29408,2188,24369
2022-04-05,Nissan,Micra,Poland,25594,572,33610
2022-04-05,Mercedes,A-Class,Poland,53331,2993,39550
2022-04-06,Audi,A3,Japan,62503,532,20886
2022-04-06,Tesla,Model 3,Japan,73688,3371,28089
2022-04-06,Volkswagen,Passat,Australia,18817,2160,7438
2022-04-07,Audi,A3,Germany,46983,2346,67013
2022-04-07,Audi,A3,Germany,70910,648,77182
2022-04-08,Mercedes,GLE,Canada,86434,2439,68001
2022-04-08,Mercedes,C-Class,Spain,56960,3595,55778
2022-04-08,Nissan,Qashqai,Poland,18972,4448,60696
2022-04-09,Toyota,Corolla,Spain,16488,4645,33774
2022-04-09,Audi,Q7,UK,64570,1920,128279
2022-04-09,Toyota,Corolla,Germany,30244,3811,89225
2022-04-10,Mercedes,GLE,Australia,84674,4535,71829
2022-04-10,Volkswagen,Golf,Germany,21458,893,41498
2022-04-10,Honda,Fit,Japan,36875,4761,55325
2022-04-11,BMW,3 Series,Poland,84993,4784,55706
2022-04-11,Tesla,Model S,USA,100710,2147,59050
2022-04-12,Honda,CR-V,France,28683,3995,66926
2022-04-12,Nissan,Micra,USA,26148,1399,24861
2022-04-12,Toyota,Camry,USA,33637,4161,65304
2022-04-13,Audi,A4,Australia,55437,1513,78835
2022-04-13,BMW,5 Series,France,52361,3961,28201
2022-04-13,Honda,CR-V,Canada,27826,4166,119090
2022-04-14,Honda,CR-V,Australia,17567,3932,82751
2022-04-14,BMW,3 Series,UK,84047,3644,112614
2022-04-14,Mercedes,C-Class,Canada,95762,4070,49265
2022-04-15,Nissan,Juke,UK,26864,4146,74815
2022-04-15,Honda,Accord,UK,24312,2869,91450
2022-04-16,Toyota,RAV4,Canada,39457,1187,83711
2022-04-16,Honda,Fit,Italy,33803,4498,36286
2022-04-16,Tesla,Model X,Canada,117427,2624,60256
2022-04-17,Honda,Fit,Italy,34592,1578,67771
2022-04-17,Mercedes,E-Class,Spain,57637,3857,78745
2022-04-17,Volkswagen,Tiguan,France,21490,4043,99627
2022-04-18,Mercedes,A-Class,Italy,58096,2829,87347
2022-04-18,BMW,X5,UK,50563,1812,75836
2022-04-19,Audi,Q5,USA,50221,777,138345
2022-04-19,Ford,Explorer,UK,37116,3968,15040
2022-04-19,Volkswagen,Passat,Poland,38200,1439,10037
2022-04-20,Tesla,Model S,UK,104090,2951,5024
2022-04-20,Audi,A3,USA,73062,1686,107229
2022-04-20,Volkswagen,Golf,UK,27922,4589,117752
2022-04-21,Hyundai,Tucson,Poland,21450,3464,13104
2022-04-21,Honda,Accord,Poland,26454,1862,96049
2022-04-21,Mercedes,C-Class,Spain,90997,2202,27038
2022-04-22,Tesla,Model Y,Canada,74602,3767,36545
2022-04-22,BMW,5 Series,Italy,55760,2463,118281
2022-04-23,BMW,X5,Australia,46160,1215,49278
2022-04-23,Audi,Q7,France,47221,3823,62105
2022-04-23,Ford,Explorer,Canada,39238,739,13330
2022-04-24,Nissan,X-Trail,USA,32687,2662,77022
2022-04-24,Volkswagen,Tiguan,UK,19168,915,81441
2022-04-24,Hyundai,i30,Poland,19899,1338,109448
2022-04-25,Toyota,Yaris,Italy,30935,3501,6320
2022-04-25,Toyota,Yaris,France,20234,4378,43912
2022-04-25,Hyundai,Elantra,Spain,30865,1099,85634
2022-04-26,Toyota,Corolla,Italy,27424,1503,6982
2022-04-26,BMW,X5,Poland,52070,3914,64681
2022-04-27,Toyota,Camry,UK,22023,2980,20409
2022-04-27,Nissan,Micra,UK,28149,1068,20701
2022-04-27,Ford,Explorer,Germany,36974,3840,7988
2022-04-28,Audi,Q5,Spain,39013,4074,17838
2022-04-28,Hyundai,Elantra,Canada,30943,4563,19823
2022-04-28,Volkswagen,Tiguan,France,23650,1111,64507
2022-04-29,Nissan,Qashqai,Spain,23436,4208,52219
2022-04-29,Honda,Accord,France,31322,1745,5125
2022-04-29,Toyota,Yaris,Spain,17711,3946,14182
2022-04-30,Nissan,Juke,Germany,38612,2998,7565
2022-04-30,Volkswagen,Passat,USA,42691,1531,71777
2022-05-01,Mercedes,E-Class,UK,66551,4683,79939
2022-05-01,Ford,Focus,France,19310,3888,87915
